Year,Province,District Name,Election,Party Number,Party Name,NOMOR.URUT,Candidate Name,"Candidate Gender L=Male, P=Female",District Number,Party,Candidate name,Candidate list position
2019,JAWA TIMUR,JAWA TIMUR V,DPR,9,Perindo,5,Ir. ARYANI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,9,Perindo,6,"ABDUL MUNAWAR K. ISMAIL, SHI",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,9,Perindo,7,"DYAH ARUM SARI, S.S",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,9,Perindo,8,EDDY WAHYONO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,10,PPP,1,ANISAH MAHFUDZ,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,10,PPP,2,HERNOWO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,10,PPP,3,RAUDATUL JANAH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,10,PPP,4,H. YAN SYAHRIAL HASIBUAN,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,10,PPP,5,ZULFIKAR ALI BULQIS,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,10,PPP,6,LATIFA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,10,PPP,7,LULUK AVIYA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,10,PPP,8,"MAHFUD, SH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,11,PSI,1,"Dr. SURYA TJANDRA, S.H., LL.M.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,11,PSI,2,"SOFIA AMBARINI, S.KOM",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,11,PSI,3,BENNY HERY RITANTO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,11,PSI,4,"NOVAL AKBAR, SE",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,11,PSI,5,EMAH MAHFUDZOH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,11,PSI,6,"MERLI DIARNO SUHARNOKO, SE",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,11,PSI,7,DARA WULANDARIAH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,11,PSI,8,KOKOH YULISTIO WAHONO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,12,PAN,1,"H. TOTOK DARYANTO, SE",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,12,PAN,2,"Hj. LILIK MUHARTI, SH. MH",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,12,PAN,3,"MOH JAELANI, SH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,12,PAN,4,"MEYTHA NURANI, SKM, MScPH",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,12,PAN,5,AHMAD MUHAMAD NUR,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,12,PAN,6,TYAGITA INDRASSWASTYA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,12,PAN,7,"ENDANG SRI SUKMAWATI, SE",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,12,PAN,8,"ZAINUL KHATIM, S.S, M.Pd",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,13,Hanura,1,"Dr. Ir. H. SUTRISNO IWANTONO, MA",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,13,Hanura,2,LINTANG DEMOSSARI TRISNAPUTRI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,13,Hanura,3,"ABDUL RACHMAN DOTOKUSUMO, S.H",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,13,Hanura,4,"EVIE LESTARI ANDAJANI, SH",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,13,Hanura,5,"RUDIYANTO, S.E",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,13,Hanura,6,"Ir. ANTUNG HARUDJI SANTOSO, MM.IAI",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,13,Hanura,7,"NUGRAHENI HADIYANTI, SP. MP",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,13,Hanura,8,"MOCHAMMAD AGUS WINARNO, S.Pd.i",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,14,Demokrat,1,"NURHAYATI ALI ASEGGAF, M.Si",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,14,Demokrat,2,Ir. H. GHUFRON MARZUQI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,14,Demokrat,3,NURSETO BUDI SANTOSO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,14,Demokrat,4,"ARDIANSYAH, A.MD",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,14,Demokrat,5,DIAN FEBRIANTI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,14,Demokrat,6,"SUTRISNO, SH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,14,Demokrat,7,NURMA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,14,Demokrat,8,"KOLONEL LAUT (PURN) AGUS SUBAGYO, SE",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,19,PBB,1,Dr. ARIES MUSNANDAR,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,19,PBB,2,"KAMAL HAIKAL, S.AP",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,19,PBB,3,"FATIMAH HUSEIN ASSEGAF, MA",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,19,PBB,4,"ETI YULIATI, S.Pd.I",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,19,PBB,5,"AGUSTINI, SE",P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,19,PBB,6,RESSY HESTY,P,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,19,PBB,7,"Drs. ARIFIN. S, S.H, . M.H",L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,19,PBB,8,M. CAKRAWALA A.,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,20,PKPI,1,EKO HARIADI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR V,DPR,20,PKPI,2,NURHANISA MAYSA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,1,PKB,1,"ANGGIA ERMA RINI, MKM",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,1,PKB,2,H. AN'IM FALACHUDDIN,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,1,PKB,3,"Prof. DR. DRA. HJ. ISTIBSJAROH, SH., MA",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,1,PKB,4,"H. HERRY NOEGROHO, SE., MH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,1,PKB,5,Ir. EKOWASIS BUDIARTO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,1,PKB,6,UMI WAHYUNI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,1,PKB,7,AHMAD AHLA,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,1,PKB,8,"UMMI HASANAH, S.AG",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,1,PKB,9,"NURUZ ZAMAN, ME",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,2,Gerindra,1,M. MAHARDIKA SUPRAPTO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,2,Gerindra,2,"Ir. ENDRO HERMONO, MBA",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,2,Gerindra,3,Ir. Hj. AMIDA HANNA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,2,Gerindra,4,SAMSUL HAIR,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,2,Gerindra,5,SIGIT PERMADI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,2,Gerindra,6,VELLYA CREE PRATRISTA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,2,Gerindra,7,HJ. NESTI MUHAIMIN,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,2,Gerindra,8,BUDI SANTOSO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,2,Gerindra,9,"Dr. H. SAREH WIYONO, M.S.H., MH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,3,PDIP,1,Dra. SRI RAHAYU,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,3,PDIP,2,"GURUH SUKARNO PUTRA, S.AP.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,3,PDIP,3,"H. ARTERIA DAHLAN, S.T., S.H., M.H.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,3,PDIP,4,"BAKTINENDRA PRAWIRO, M.Sc., M.H.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,3,PDIP,5,EVA KUSUMA SUNDARI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,3,PDIP,6,RONNIE SIANTURI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,3,PDIP,7,PURWENDAH SEKAR HAPSARI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,3,PDIP,8,MARJOKO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,3,PDIP,9,"Ir. BUDI YUWONO, Dipl. SE",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,4,Golkar,1,"M. SARMUJI, S.E., M.Si.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,4,Golkar,2,"DIANA WIDYASTUTI, M.LS",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,4,Golkar,3,YULIANTORO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,4,Golkar,4,"YULI ANDRIYANI, S.H",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,4,Golkar,5,"SUDJONO TEGUH WIDJAJA, S.E.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,4,Golkar,6,"SITI MAHMUDAH, S.E",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,4,Golkar,7,"R.SYAHLUKMAN PANJI S, S.H",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,4,Golkar,8,KURNIASIH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,4,Golkar,9,"MAULANA SUMARLIN, S.H",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,5,NasDem,1,"VENNA MELINDA, SE",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,5,NasDem,2,"HJ. TITIK PRASETYOWATI VERDI, S.H., M.H.",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,5,NasDem,3,"MUSNA'AM, SH, MH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,5,NasDem,4,MUHAMMAD PUTERA PERWIRA U,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,5,NasDem,5,HERMANTO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,5,NasDem,6,"IR. ERNY IMAYANI, MM",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,5,NasDem,7,"GEDE ARIYUDA, SH.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,5,NasDem,8,Ir. SUNARYO HADI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,5,NasDem,9,"NURHADI, S.Pd",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,6,Garuda,1,SUGENG HARIADI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,6,Garuda,2,SUKARTININGSIH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,7,Berkarya,1,"HJ. AISYAH ULFA SYAFII, M.Kom",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,7,Berkarya,2,ABDUL KHALEK LUBIS,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,7,Berkarya,3,"SOEBAGIJO, SH, M.Hum.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,7,Berkarya,4,"LAMAT SUBJAKTO, SH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,7,Berkarya,5,ARI SUKMA WATI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,7,Berkarya,6,CHERRY GAUTIER FRANESIA,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,7,Berkarya,7,NADEA LAZUARDANI ZAHRA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,7,Berkarya,8,"DWI PUTRO MUDJIWIDODO, SH.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,7,Berkarya,9,SOFYAN AMINULLOH,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,8,PKS,1,"IR. MEMED SOSIAWAN, ME",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,8,PKS,2,YON TAUFIQ HIDAYAT,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,8,PKS,3,LINA RAHMAWATI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,8,PKS,4,SIH PENPRI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,8,PKS,5,DIANA FAJRIYAH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,8,PKS,6,MARENDA DARWIS,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,8,PKS,7,MARWIYAH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,8,PKS,8,Ir. AB. HENDRAWAN,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,8,PKS,9,LIHAN NAHARI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,9,Perindo,1,"Hj. ELLEN SUKMAWATI, SH., M.Kn",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,9,Perindo,2,PADIL,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,9,Perindo,3,"YOHAN WIDYATMOKO, ST",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,9,Perindo,4,"RUKMINI, S.Pd",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,9,Perindo,5,JEANNIE MARIA MONICA LATUMAHINA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,9,Perindo,6,"FREDY EKO SAKTIYO, S.Sn",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,9,Perindo,7,TAN DANIEL LEO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,9,Perindo,8,"ENY KUSUMANINGRUM, A.Md, SH",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,9,Perindo,9,AGUS RIADI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,10,PPP,1,"Dr. ANANG ISKANDAR, SH., MH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,10,PPP,2,ANISAH NURJANAH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,10,PPP,3,FAIQATUL HIMMAH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,10,PPP,4,"DR. HABIB, M.HUM",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,10,PPP,5,SUBANI SURYOHATMOJO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,10,PPP,6,YENNY DELIANA RANGKUTI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,10,PPP,7,"Drs. SYAEFUDIN SIMON, MM",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,10,PPP,8,"NURHALIMAH, S.Pd.I",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,10,PPP,9,MOH THOHARUL FUAD,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,11,PSI,1,Drs. IMAM ADDARUQUTNI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,11,PSI,2,NANANG PRIYO UTOMO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,11,PSI,3,FADLUN,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,11,PSI,4,MUHAMAD IBRAHIM,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,11,PSI,5,"JATI ERNA SAHARA, SS",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,11,PSI,6,ARDELIA FRANSISKA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,11,PSI,7,QONI'AH IKHWANINA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,11,PSI,8,LOLLA PRISCILLA HABEAHAN,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,11,PSI,9,MEGA IRAWATI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,12,PAN,1,"Ir. H. AHMAD RIZKI SADIG, M.Si",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,12,PAN,2,"NAJIB ZAKARIA, S.Kep. Ns",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,12,PAN,3,MAYYADA ALMASJHUR,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,12,PAN,4,AGUS PRASTOWO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,12,PAN,5,MOCHAMAD ARIEF TJAHJONO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,12,PAN,6,YULIAN PUSPANDARI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,12,PAN,7,ISA FIRDAUS,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,12,PAN,8,IMA WIDYAWATI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,12,PAN,9,"NAJMA AMIRA ABDULLAH, SH",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,13,Hanura,1,"DRA. E ANITA GIZELLE LUBIS, MBA",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,13,Hanura,2,"ZAINUL AS'ARI, ST",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,13,Hanura,3,"HAKIM GUNAWAN, SH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,14,Demokrat,1,"HARUN SULKAM, SH, MH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,14,Demokrat,2,"NUR MUHYIDIN, S.Sos",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,14,Demokrat,3,ELLEN SALOMA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,14,Demokrat,4,NANANG FARDIANSYAH,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,14,Demokrat,5,RITA TRI HANDAYANI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,14,Demokrat,6,WARDANI AMBARSARI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,14,Demokrat,7,ALIEF SYACHVIAR MAS'UD,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,14,Demokrat,8,HAQIKI APLESIASFIKA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,14,Demokrat,9,"EKA PUTRA, SH., MH.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,19,PBB,1,"Dr. Ir. SUGIHARTO, MM",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,19,PBB,2,BAMBANG HARI WIBOWO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,19,PBB,3,"ANISA KARTIKAWATI, SH",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,19,PBB,4,"FITRIANA YUNI ASTUTI, S.E",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,19,PBB,5,"RIDWAN, S.H",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,19,PBB,6,"UNANG MUHSIN, S.AG",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VI,DPR,20,PKPI,1,ZSA ZSA SEPTIANINGSIH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,1,PKB,1,DRS. IBNU MULTAZAM,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,1,PKB,2,HADIQUN NUHA,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,1,PKB,3,"NUR IZZA MILLATI, S.Th.I., M.Hum.",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,1,PKB,4,"SUKAMDI ARY, S.Pd.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,1,PKB,5,SITI NUR AMINAH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,1,PKB,6,M ANWAR ARIFIN,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,1,PKB,7,"FADHILA RULIDIYANIE, A.Md.",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,1,PKB,8,"H. ABDUL KOLIK, SE",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,2,Gerindra,1,Drs. SUPRIYANTO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,2,Gerindra,2,TARYONO AJI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,2,Gerindra,3,Dra. DWI SEPTAHANY ISNANIEK,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,2,Gerindra,4,"WALUYO JATI SASONO, SH",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,2,Gerindra,5,"Ir. H. SH MIRATUL MUKMININ, MM",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,2,Gerindra,6,DAME WAHYU WIJAYANTI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,2,Gerindra,7,QOIRUL NOVITA SARI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,2,Gerindra,8,SIGISMOND B. W. NOTODIPURO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,3,PDIP,1,JOHAN BUDI SAPTO PRIBOWO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,3,PDIP,2,INA AMMANIA,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,3,PDIP,3,"BUDIMAN SUDJATMIKO, M.Sc, M.Phil",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,3,PDIP,4,MUHAMAD CHOIRUL AMRI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,3,PDIP,5,"SAYED MUHAMMAD MULIADY, S.H.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,3,PDIP,6,ERNA SUGIARTI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,3,PDIP,7,NURSUHUD,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,3,PDIP,8,DEWI SUSANTI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,4,Golkar,1,"Dr. H. GATOT SUDJITO, M.Si.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,4,Golkar,2,ARYA RIZQI DARSONO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,4,Golkar,3,"Dr. Dra. EVA DESEMBRIANITA, M.M",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,4,Golkar,4,"Dr. ALI MUFTHI, S.Ag., M.Si.",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,4,Golkar,5,"SUMIHAR PANJAITAN, S.IP",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,4,Golkar,6,"ALMIRA ADELLIA DAMAYANTI, S.T",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,4,Golkar,7,Drs. SUPRAPTO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,4,Golkar,8,"BAYU WIKANARTININGSIH, S.E",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,5,NasDem,1,"drg. YAYUK SRI RAHAYU NINGSIH, MM. MH",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,5,NasDem,2,"FARUQ SAMTOHANA, SH, MM",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,5,NasDem,3,ARIEF KURNIAWANTO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,5,NasDem,4,Ir. IMAM SUPENO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,5,NasDem,5,SRI WAHYUNI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,5,NasDem,6,GONDO SANTOSO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,5,NasDem,7,"SITI ROUDLOTUN NIKMAH, M.Pdi",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,5,NasDem,8,Drs. NASIKIN,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,6,Garuda,1,"AHMAD MUCHLIS FANANI, S.Kom",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,6,Garuda,2,"WIDI SETYOWATI, S.Kom",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,7,Berkarya,1,Dra. MARDIANA INDRASWATI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,7,Berkarya,2,"Ir. HARUN SUNARSO, M.Si",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,7,Berkarya,3,"H. HERMAN SETIABUDI, SE",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,7,Berkarya,4,SELLY ERNAWATI SURYANI,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,7,Berkarya,5,Drs. H. A. HALIM RIADI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,7,Berkarya,6,SUWARNI,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,8,PKS,1,JULI WIBOWO S.S,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,8,PKS,2,"IR. H. YUSUF DARDIRI, MPD",L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,8,PKS,3,SITI UMUL UMAROH,P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,8,PKS,4,GHUFRON ISLAHUDIN LAHORE,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,8,PKS,5,"NURUS SOLIKAH, SE., AK.",P,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,8,PKS,6,TATAQ MUJIWASONO,L,,,,
2019,JAWA TIMUR,JAWA TIMUR VII,DPR,8,PKS,7,SUROHMAN,L,,,,
