year,province,valid_votes,name,cand_number,cand_votes
2019,Gorontalo,686155,"Hj. MIRNAWATI MODANGGU, S.Ag., M.Pd.",18,15935
2019,Gorontalo,686155,"MOCH. DAHLAN USMAN, S.E.",19,8007
2019,Gorontalo,686155,"Drs. H. MUHAMMAD N. TULI, M.Ag.",20,15832
2019,Gorontalo,686155,NILDA TULEN,21,3467
2019,Gorontalo,686155,NURAINI PODUNGGE,22,3357
2019,Gorontalo,686155,OKTAFINA PIKOLI,23,5128
2019,Gorontalo,686155,RAHMIJATI JAHJA,24,75446
2019,Gorontalo,686155,SATYA ALVINO PINANDITO BYA,25,11190
2019,Gorontalo,686155,"SRI HANTUTI PARAMATA, S.E., M.Pd.",26,6779
2019,Gorontalo,686155,SUMARNI R. GANI,27,5541
2019,Gorontalo,686155,Ir. SYARIFUDDIN MOBILIU,28,2593
2019,Gorontalo,686155,"Dr. H. WENI LIPUTO, M.M.",29,43269
2019,Sulawesi Barat,692802,"ABDUL RAHMAN, SH.",1,19439
2019,Sulawesi Barat,692802,AJBAR,2,50390
2019,Sulawesi Barat,692802,H. ALMALIK PABABARI,3,50437
2019,Sulawesi Barat,692802,"Dr. ANDI ZASTRAWATI, SE., M.Si.",4,42606
2019,Sulawesi Barat,692802,"ANDRI PRAYOGA PUTRA SINGKARRU, M.Sc.",5,68870
2019,Sulawesi Barat,692802,"Ir. H. A. SURIANTO B. M, MT.",6,11935
2019,Sulawesi Barat,692802,Drs. HAMZAH SULA,7,13077
2019,Sulawesi Barat,692802,"HASNAWI, ST.",8,13114
2019,Sulawesi Barat,692802,"HASRAT LUKMAN, S.Pd.",9,15109
2019,Sulawesi Barat,692802,"HENRY SIRINA, SH.",10,19508
2019,Sulawesi Barat,692802,"ILMAN MURGAN, SH.",11,19352
2019,Sulawesi Barat,692802,"INDARSAN ISKANDAR MANDJI, SE.",12,7884
2019,Sulawesi Barat,692802,H. ISKANDAR MUDA BAHARUDDIN LOPA,13,51027
2019,Sulawesi Barat,692802,"Drs. H. ISMAIL ZAINUDDIN, M.Pd.",14,27423
2019,Sulawesi Barat,692802,ISRA D PRAMULYA,15,33010
2019,Sulawesi Barat,692802,"KASMIN H, SH.",16,5321
2019,Sulawesi Barat,692802,"MARTHEN, M.TH.",17,32068
2019,Sulawesi Barat,692802,"MAS’UD SHALEH, S.S.",18,36255
2019,Sulawesi Barat,692802,H. MUHAMMAD THAMRIN,19,15217
2019,Sulawesi Barat,692802,MUHAMMAD ZAKIR AKBAR,20,27699
2019,Sulawesi Barat,692802,MUH. AMRIL,21,5065
2019,Sulawesi Barat,692802,NASKAH MAHMUD NABHAN,22,3162
2019,Sulawesi Barat,692802,"NERO LEO ADRIANI, S. I Kom.",23,29349
2019,Sulawesi Barat,692802,"NURDIN PASOKKORI, S.IP., M.Si.",24,25250
2019,Sulawesi Barat,692802,"Drs. PAMPANG BONE, M.Si.",25,26484
2019,Sulawesi Barat,692802,ROSMAWATI,26,11528
2019,Sulawesi Barat,692802,SAIDING,27,5541
2019,Sulawesi Barat,692802,"THERESIA TARANG, SH.",28,6402
2019,Sulawesi Barat,692802,"YUKI PERMANA, ST.",29,12174
2019,Sulawesi Barat,692802,"YUSUF DEPPARINDING, SH.",30,8106
2019,Maluku,952685,AHMAD BILAL TUHULELE,1,13660
2019,Maluku,952685,"ANNA LATUCONSINA, SH",2,119091
2019,Maluku,952685,"ANTHONI HATANE, SH, MH",3,23835
2019,Maluku,952685,Drs. BITZAEL S. TEMMAR,4,34123
2019,Maluku,952685,"Dr. DJUNAIDI RUPELU, SE, M.SI",5,38188
2019,Maluku,952685,"EDDY SAMBUAGA, M.SC",6,36611
2019,Maluku,952685,ELVIS CHARLES LAHALLO,7,12411
2019,Maluku,952685,ENGELINA H. L. PATTIASINA,8,23515
2019,Maluku,952685,EVERD HERMAN KERMITTE,9,11126
2019,Maluku,952685,Drs. FREDERIK LATUMAHINA,10,11492
2019,Maluku,952685,"Ir. HENDRIK KOEDOEBOEN, MM, M.SI, C.EIA",11,18245
2019,Maluku,952685,"Dr. HERMANUS HATTU, SH, MH",12,39141
2019,Maluku,952685,"Prof. Dr. JOHN PIERIS, SH, MS",13,34686
2019,Maluku,952685,"Drs. JOHOZUA M. YOLTUWU, M.SI",14,36956
2019,Maluku,952685,"JOSEPH SIKTEUBUN, S.SOS",15,41478
2019,Maluku,952685,"LUTHFI SANAKY, SH, MH",16,49269
2019,Maluku,952685,Ir. MASBANSA SANGADJI,17,6965
2019,Maluku,952685,M. BARKAH PATTIMAHU,18,16993
2019,Maluku,952685,"MIRATI DEWANINGSIH, ST",19,62135
2019,Maluku,952685,"MOHAMAD IKHSAN TUALEKA, S.IP, M.I.K",20,8794
2019,Maluku,952685,"H. MOHAMAD SUHFI MAJID, ST, M.SI",21,40898
2019,Maluku,952685,"Ir. MOH. ZIDIK SANGADJI, M.SI",22,11866
2019,Maluku,952685,Ir. MUHAMAD YASIR KAISUKU,23,7021
2019,Maluku,952685,"MUSYAFI RUMADAN, S.IP",24,32863
2019,Maluku,952685,"Dr. NONO SAMPONO, M.SI",25,60934
2019,Maluku,952685,"NOVITA ANAKOTTA, SH, MH",26,85862
2019,Maluku,952685,"ONGKI ANAKODA, SH",27,26271
2019,Maluku,952685,"RIZALDI LIMPAS, SH",28,5011
2019,Maluku,952685,ZULKARNAIN AWAT AMIR,29,43245
2019,Maluku Utara,620962,"ADE Hi. TAHER, S.A.P.",1,7600
2019,Maluku Utara,620962,"BASRI DODO, S.H., M.H.",2,10846
2019,Maluku Utara,620962,BURHAN ISMAIL,3,31728
2019,Maluku Utara,620962,"CHAIDIR DJAFAR, S.E., M.Si.",4,42158
2019,Maluku Utara,620962,HASAN FADEL,5,6049
2019,Maluku Utara,620962,"HUSAIN ALTING SJAH, S.E., M.M.",6,140316
2019,Maluku Utara,620962,"IKBAL Hi. DJABID, S.E., M.M.",7,33180
2019,Maluku Utara,620962,"IMAM SISWANTO BOYRATAN, S.E.",8,8682
2019,Maluku Utara,620962,"Pdt. JACOB MATHEIS SOSELISA, S.Th.",9,26705
2019,Maluku Utara,620962,"MATHEUS STEFI PASIMANJEKU, S.H.",10,36461
2019,Maluku Utara,620962,"MUH. WAJDI RAHMAN, S.I.P., M.Si.",11,15803
2019,Maluku Utara,620962,"Ir. NAMTO ROBA, S.H.",12,44608
2019,Maluku Utara,620962,NOVERIUS AGUSTINUS BULANGO,13,11892
2019,Maluku Utara,620962,"Hj. NURHAYATI AMIN, S.H., M.Si.",14,9153
2019,Maluku Utara,620962,"RIEDNO GRAAL TALIAWO, S.Sos., M.Si.",15,24128
2019,Maluku Utara,620962,"SAHRIN HAMID, S.H.",16,26262
2019,Maluku Utara,620962,"Dr. SAIFUL AHMAD, M.Si.",17,10706
2019,Maluku Utara,620962,"H. SALAHUDDIN ADRIAS, S.T., M.A.P.",18,10948
2019,Maluku Utara,620962,"SARKA ELADJOUW, S.E.",19,14013
2019,Maluku Utara,620962,Hj. SURIATI ARMAIYN,20,40998
2019,Maluku Utara,620962,"Ir. TJATUR SAPTO EDY, M.T.",21,32315
2019,Maluku Utara,620962,"TONY PULO, S.H., M.H.",22,14391
2019,Maluku Utara,620962,"YADI UTOKOY, S.H., M.H.",23,7247
2019,Maluku Utara,620962,YULIANTY E. HASAN DOA,24,14773
2019,Papua,3234398,"CAREL S.P. SUEBU, SE",1,121232
2019,Papua,3234398,DAVIS KAMBUAYA,2,130653
2019,Papua,3234398,DAYANA,3,70966
2019,Papua,3234398,"HABELINO SAWAKI, SH., M.Si (HAN)",4,127838
2019,Papua,3234398,"HASBI SUAIB, ST., MH",5,153557
2019,Papua,3234398,HELINA MURIB,6,391237
2019,Papua,3234398,LALITA,7,52724
2019,Papua,3234398,OTOPIANUS P. TEBAI,8,425159
2019,Papua,3234398,"Drs. PAULUS YOHANES SUMINO, MM., OFS",9,169868
2019,Papua,3234398,"Pdt. RUBEN UAMANG, S.Th., MA",10,228058
2019,Papua,3234398,"WILHELMUS ROLLO, SE",11,97031
2019,Papua,3234398,"YOHANIS D. REDA, ST., SH., MH",12,141956
2019,Papua,3234398,"YOHANNES FAJAR I. KAMBON, S.IP, M.DevPract",13,161239
2019,Papua,3234398,YORRYS RAWEYAI,14,962880
2019,Papua Barat,593807,"ABDULLAH MANARAY, ST.",1,66949
2019,Papua Barat,593807,"AMOS LUKAS WATORI, SH.",2,21017
2019,Papua Barat,593807,"FILEP WAMAFMA, SH., M.Hum.",3,83174
2019,Papua Barat,593807,"JACOB ESAU KOMIGI, SH., MM.",4,66172
2019,Papua Barat,593807,"KARIADI, SH., MH.",5,30790
2019,Papua Barat,593807,"MAMBEROB YOSEPHUS RUMAKIEK, S.Si., M.Kesos.",6,85062
2019,Papua Barat,593807,"M. SANUSI RAHANINGMAS, S.Sos., M.MSip.",7,70323
2019,Papua Barat,593807,"SIRAJUDIN, SH.",8,35360
2019,Papua Barat,593807,SOFIA MAIPAUW,9,54960
2019,Papua Barat,593807,"YANCE SAMONSABRA, SH.",10,80000
2019,Kalimantan Utara,320527,"AHMAD KARTADI, A.Md.",1,20188
2019,Kalimantan Utara,320527,"ALWAN SAPUTRA, S.Pi.",2,14567
2019,Kalimantan Utara,320527,ASNI HAFID,3,30809
2019,Kalimantan Utara,320527,H. FADLAN HAMID,4,15944
2019,Kalimantan Utara,320527,"FERNANDO SINAGA, S.Th.",5,22211
2019,Kalimantan Utara,320527,"HASAN BASRI, S.E.",6,22672
2019,Kalimantan Utara,320527,"HERU RACHMADY, S.H.",7,6820
2019,Kalimantan Utara,320527,"HERWANSYAH, S.E.",8,12216
2019,Kalimantan Utara,320527,JOKO SLAMET,9,6990
2019,Kalimantan Utara,320527,"Dr. Drs. MARTHIN BILLA, M.M.",10,58372
2019,Kalimantan Utara,320527,MASHUR BIN MOHD ALIAS,11,5835
2019,Kalimantan Utara,320527,MATHIUS SUKIDI,12,7370
2019,Kalimantan Utara,320527,"Hj. MISDAWATI, S.H.",13,10035
2019,Kalimantan Utara,320527,MUHAMMAD ISRA RAMLI,14,4457
2019,Kalimantan Utara,320527,"H. MUHAMMAD ROZAI, S.I.P., M.A.P.",15,1603
2019,Kalimantan Utara,320527,"MUKLIS, S.H.",16,5784
2019,Kalimantan Utara,320527,"KH. MUSLIHUDDIN ABDURRASYID, LC., M.Pd.I.",17,16600
2019,Kalimantan Utara,320527,Drs. H. NURSYAMSA HADIS,18,5357
2019,Kalimantan Utara,320527,"Dr. PITHER PALUNGAN, S.E., M.Si.",19,10902
2019,Kalimantan Utara,320527,"RICKY VALENTINO, S.Pt., M.IKom.",20,11681
2019,Kalimantan Utara,320527,"RUMAN TUMBO, S.H.",21,17854
2019,Kalimantan Utara,320527,"SUHARDJO, S.IP.",22,9380
2019,Kalimantan Utara,320527,"ZAKARIA BASRAN, S.E., M.Si.",23,2880
2019,Kepulauan Riau,902110,"ALFIN, S.TP., M.H.",1,46501
2019,Kepulauan Riau,902110,H. DHARMA SETIAWAN,2,105370
2019,Kepulauan Riau,902110,HARDI SELAMAT HOOD,3,91475
2019,Kepulauan Riau,902110,HARIPINTO TANUWIDJAJA,4,102942
2019,Kepulauan Riau,902110,"M. SYAHRIAL, S.E.",5,52141
2019,Kepulauan Riau,902110,Ir. MUSTOFA WIDJAJA,6,48393
2019,Kepulauan Riau,902110,RIA SAPTARIKA,7,197750
2019,Kepulauan Riau,902110,"Dr. RICHARD HAMONANGAN PASARIBU, B.Sc., M.Sc.",8,102107
2019,Kepulauan Riau,902110,"RIKI SYOLIHIN, S.Fil.I., M.Si.",9,32911
2019,Kepulauan Riau,902110,"SABAR PANDAPOTAN HASIBUAN, S.T., M.Hum.",10,18586
2019,Kepulauan Riau,902110,"H. SUKHRI FARIAL, S.H.",11,30478
2019,Kepulauan Riau,902110,H. SURYA MAKMUR NASUTION,12,73456
2019,Riau,2762127,"Drs. H. ABDUL GAFAR USMAN, M.M",1,135705
2019,Riau,2762127,"AGUSTIAN RASMANTO, S.E., M.Si",2,127873
2019,Riau,2762127,"H. AKHYARUDDIN, S.E., M.Sc",3,49874
2019,Riau,2762127,"Dr. H. ASYARI NUR, S.H., M.M",4,83017
2019,Riau,2762127,"Dr. drh. H. CHAIDIR, M.M",5,147477
2019,Riau,2762127,EDI AHMAD RM,6,49711
2019,Riau,2762127,"EDWIN PRATAMA PUTRA, S.H",7,263039
2019,Riau,2762127,"Dr. H. HERMAN GAZALI, S.H, S.E, M.B.A",8,85545
2019,Riau,2762127,"H. HERMAN NAZAR, S.H., M.Si",9,87843
2019,Riau,2762127,"INTSIAWATI AYUS, S.H, M.H",10,351181
2019,Riau,2762127,"H. JAKIMAN SW, S.Pd., M.M",11,32889
2019,Riau,2762127,"JAMARIS. HS, S.H, M.H",12,16563
2019,Riau,2762127,"JEFRY NOER, S.H",13,127884
2019,Riau,2762127,"JUPRIZAL, S.Th.I, M.H",14,151419
2019,Riau,2762127,Ir. KHUDHRI JUNID,15,42174
2019,Riau,2762127,"Dr. MISHARTI, S.Ag, M.Si",16,206907
2019,Riau,2762127,Drs. M. MUNIF,17,44736
2019,Riau,2762127,"H. MUHAMMAD GAZALI, Lc",18,184585
2019,Riau,2762127,H. MUHAMMAD RIDWAN,19,36434
2019,Riau,2762127,"Dr. H. MUHAMMAD RIZAL AKBAR, S.Si, M.Phil",20,51892
2019,Riau,2762127,"H. M. YUSUF SAID, S.E, M.M",21,81700
2019,Riau,2762127,ROSTI ULI PURBA,22,158333
2019,Riau,2762127,SAHAT MARTIN PHILIP,23,77784
2019,Riau,2762127,"SAUT SIHALOHO, S.H",24,43061
2019,Riau,2762127,"H. SURADI, S.H",25,65619
2019,Riau,2762127,"Drs. WERKANIS AS, M.Pd",26,22603
2019,Riau,2762127,"H. ZAHIRMAN ZABIR, S.H., M.H",27,36279
2019,Jambi,1680321,Drs. ABDUL HALIM,1,56712
2019,Jambi,1680321,"ABDUL MUTALIB, S.Ag., M.Pd.I",2,42073
2019,Jambi,1680321,H. ABU BAKAR JAMALIA,3,128545
2019,Jambi,1680321,AL MUSYAIYAT,4,49705
2019,Jambi,1680321,"H. AZHAR MULIA, S.E",5,57825
2019,Jambi,1680321,AZIM ANTONI NOREGA JAIS,6,76100
2019,Jambi,1680321,"Hj. DARYATI UTENG, S.E., M.M",7,121772
2019,Jambi,1680321,"Dra., Hj. ELVIANA, M.Si",8,198893
2019,Jambi,1680321,"H. ERIC HASMA, S.E., M.M",9,68917
2019,Jambi,1680321,"IBNU KHOLDUN. S.H., M.H",10,44783
2019,Jambi,1680321,KEMUNING GILANG PERTIWI,11,0
2019,Jambi,1680321,"KHAIRUN A. RONI, S.E., M.M",12,29034
2019,Jambi,1680321,"M. HENDRI M. NUR, S.H",13,12247
2019,Jambi,1680321,"M. SUM INDRA, S.E., M.MSi",14,156896
2019,Jambi,1680321,"H. M. SYUKUR, S.H., M.H",15,233614
2019,Jambi,1680321,"MUSTHAFA LUTHFI, S.Ag., M.M",16,39079
2019,Jambi,1680321,"RIA MAYANG SARI, S.H., M.H",17,241365
2019,Jambi,1680321,"H. SAIPUL AZWAR, S.Pt",18,18080
2019,Jambi,1680321,"SALMAH MAHIR ISHAK, S.E",19,54222
2019,Jambi,1680321,"YASIR, S.E., M.E",20,17556
2019,Jambi,1680321,"YUAN FANESYAH, S.T",21,32903
2019,Sumatera Selatan,3852445,ABDUL AZIZ,1,202782
2019,Sumatera Selatan,3852445,ABDUL AZIZ KAMIS,2,109425
2019,Sumatera Selatan,3852445,Ir. AHMAD DAILAMI,3,67899
2019,Sumatera Selatan,3852445,"AH. MANSUR, S.E., M.Pd.I",4,173356
2019,Sumatera Selatan,3852445,ALWI,5,112604
2019,Sumatera Selatan,3852445,"AMALIAH, S.KG",6,342098
2019,Sumatera Selatan,3852445,"ARNIZA NILAWATI, S.E., M.M",7,298189
2019,Sumatera Selatan,3852445,"Hj. ASMAWATI, S.E, M.M",8,233596
2019,Sumatera Selatan,3852445,CHARMA AFRIANTO,9,36465
2019,Sumatera Selatan,3852445,"H. DARWIN AZHAR, S.E., M.M",10,56346
2019,Sumatera Selatan,3852445,Hj. EVA SUSANTI,11,344143
2019,Sumatera Selatan,3852445,"FARID NUMAIRY, S.I.P",12,41906
2019,Sumatera Selatan,3852445,"FEKRI JULIANSYAH, S.IP",13,102487
2019,Sumatera Selatan,3852445,"FIDYA YUSRI, S.I.Kom",14,157005
2019,Sumatera Selatan,3852445,"Dr. JANTO CHANDRA, S.H, M.Hum",15,34392
2019,Sumatera Selatan,3852445,JIALYKA MAHARANI,16,337954
2019,Sumatera Selatan,3852445,Ir. KUSWARI MARZUK,17,51344
2019,Sumatera Selatan,3852445,"LESI HERTATI, S.E., Ak., M.Si. CA., CTA",18,98333
2019,Sumatera Selatan,3852445,Hj. LIES SHANTI GHASELA,19,183551
2019,Sumatera Selatan,3852445,"LIUS EKA BRAHMA SAPUTRA, S.H., M.Kn",20,60015
2019,Sumatera Selatan,3852445,"Ir. Hj. LUCIANTY, S.E.",21,156976
2019,Sumatera Selatan,3852445,"MASAYU ZURAIDAH, S.E",22,37704
2019,Sumatera Selatan,3852445,"MICHA CASSIOVIA, S.E",23,20847
2019,Sumatera Selatan,3852445,"MISIKA DASA HAFRIDA, S.H",24,15733
2019,Sumatera Selatan,3852445,"MUHAMMAD AMINUDDIN, S.H",25,31619
2019,Sumatera Selatan,3852445,"MUHAMMAD ARIF GUNAWAN, S.E., S.H., M.H",26,49286
2019,Sumatera Selatan,3852445,"Drs. H. MULYADI ADNAN, M.Si",27,24771
2019,Sumatera Selatan,3852445,"H. M. YUSUF MEKKI, S.Sos",28,118716
2019,Sumatera Selatan,3852445,"NANDRIANI OCTARINA, S.Psi., CHA",29,191319
2019,Sumatera Selatan,3852445,"SISKA MARLENI, S.E., M.Si",30,112701
2019,Sumatera Selatan,3852445,"H. TAUFIK RAHMAN, S.H",31,81078
2019,Sumatera Selatan,3852445,"YUDHA MAHROM DS, S.E., M.Si",32,65716
2019,Sumatera Selatan,3852445,"H. YUSWAR HIDAYATULLAH, S.IP., M.AP",33,107087
2019,Sumatera Utara,3269545,"Dr. ABDUL HAKIM SIAGIAN, S.H., M.Hum",1,418659
2019,Sumatera Utara,3269545,"Prof. Dr. H. ALI YAKUB MATONDANG, M.A",2,177990
2019,Sumatera Utara,3269545,"Dr. BADIKENITA BR SITEPU, S.E., M.Si",3,496760
2019,Sumatera Utara,3269545,"H. DADANG DARMAWAN PASARIBU, M.Si",4,238030
2019,Sumatera Utara,3269545,Prof. Dr. Ir. Hj DARMAYANTI LUBIS,5,448047
2019,Sumatera Utara,3269545,"H. DEDI ISKANDAR BATUBARA, S.Sos., S.H., M.SP",6,790346
2019,Sumatera Utara,3269545,"H. FAISAL AMRI, S.Ag., M.Ag",7,496618
2019,Sumatera Utara,3269545,MARNIX SAHATA HUTABARAT,8,104499
2019,Sumatera Utara,3269545,M. NURSYAM,9,203704
2019,Sumatera Utara,3269545,"H. MUHAMMAD NUH, M.SP.",10,518926
2019,Sumatera Utara,3269545,"PARLINDUNGAN PURBA, S.H., M.M.",11,491422
2019,Sumatera Utara,3269545,"RAIDIR SIGALINGGING, S.E",12,60404
2019,Sumatera Utara,3269545,"H. SOLAHUDDIN NASUTION, S.E., M.Si",13,97316
2019,Sumatera Utara,3269545,"Ustadz. H. SULTONI TRIKUSUMA, M.A.",14,203524
2019,Sumatera Utara,3269545,"SUTAN ERWIN SIHOMBING, A.Md., S.H.",15,113002
2019,Sumatera Utara,3269545,H. SYAMSUL HILAL,16,46818
2019,Sumatera Utara,3269545,Ir. TOLOPAN SILITONGA,17,329191
2019,Sumatera Barat,2522971,"H. AFRIZAL, S.E.",1,0
2019,Sumatera Barat,2522971,"Dr. H. ALIRMAN SORI, S.H., M.Hum, M.M.",2,205859
2019,Sumatera Barat,2522971,ALKUDRI,3,47798
2019,Sumatera Barat,2522971,"H. ASNAWI BAHAR, S.E., M.Si",4,88117
2019,Sumatera Barat,2522971,"ATTILA MAJIDI, SP",5,80032
2019,Sumatera Barat,2522971,"Dr. H. CHAIRUL UMAIYA, M.M., Ak",6,97017
2019,Sumatera Barat,2522971,"Drs. H. DESRA EDIWAN ANANTANUR, M.M.",7,174960
2019,Sumatera Barat,2522971,Hj. EMMA YOHANNA,8,530834
2019,Sumatera Barat,2522971,"Dr.H. HELMY PANUH Dt. PONOMARAJO, S.H., M.Kn.",9,36465
2019,Sumatera Barat,2522971,"IBRANI Dt. RAJO TIANSO S.H., M.H",10,33368
2019,Sumatera Barat,2522971,H. ICU ZUKAFRIL Dt. BANDAHARO,11,36398
2019,Sumatera Barat,2522971,"Drs. IRDAM IMRAN, M.Si",12,16878
2019,Sumatera Barat,2522971,"JULIA F AGUSTA, S.E.",13,25475
2019,Sumatera Barat,2522971,"KOMI CHANIAGO, S.H.",14,60196
2019,Sumatera Barat,2522971,"H. LEONARDY HARMAINY Dt. BANDARO BASA, S.IP., M.H.",15,199027
2019,Sumatera Barat,2522971,Ir. H. MULYADI AFMAR,16,139132
2019,Sumatera Barat,2522971,"H. MUSLIM M YATIM, Lc., M.M.",17,253907
2019,Sumatera Barat,2522971,NURKHALIS,18,161714
2019,Sumatera Barat,2522971,RAMAL SALEH,19,78966
2019,Sumatera Barat,2522971,TUKIMAN,20,65930
2019,Sumatera Barat,2522971,"Dr. H. YUHERMAN, S.H., M.H., M.Kn",21,98381
2019,Sumatera Barat,2522971,ZAINAL AKIL,22,41280
2019,Sumatera Barat,2522971,"H. ZUL EVI ASTAR, S.H",23,51237
2019,Lampung,4025876,"Ir. H. ABDUL AZIZ ADYAS, S.H.",1,170023
2019,Lampung,4025876,"KH. Ir. ABDUL HAKIM, M.M.",2,381963
2019,Lampung,4025876,A. BEN BELLA,3,122447
2019,Lampung,4025876,Drs. AHMAD BASTIAN SY,4,377067
2019,Lampung,4025876,"AKHMAD HIDAYAT, S.Sos., M.M.",5,144056
2019,Lampung,4025876,AMIR FAISAL SANZAYA,6,47817
2019,Lampung,4025876,Ir. ANANG PRIHANTORO,7,188158
2019,Lampung,4025876,Dr. H. ANDI SURYA,8,172723
2019,Lampung,4025876,"H. BUSTAMI ZAINUDIN, S.Pd., M.H.",9,245784
2019,Lampung,4025876,DEWI PRATIWI MANDA SARI,10,63077
2019,Lampung,4025876,"HERMAN SISMONO, S.Sos. M.A.P.",11,44884
2019,Lampung,4025876,"Hj. IDA JAYA, S.E., M.M.",12,164249
2019,Lampung,4025876,"I GEDE SUDIATMAJA, S.H.",13,77244
2019,Lampung,4025876,"ISMUN ALI, M.Pd.I",14,98923
2019,Lampung,4025876,"Ir. JAMHARI HADIPURWANTA, M.P.",15,140311
2019,Lampung,4025876,dr. JIHAN NURLELA,16,810373
2019,Lampung,4025876,"M. ALZIER DIANIS THABRANIE, S.E., S.H.",17,167897
2019,Lampung,4025876,H. MARSIDI HASAN,18,67694
2019,Lampung,4025876,"NAZARUDIN, S.I.P.",19,57411
2019,Lampung,4025876,"NURLITA ZUBAEDAH, S.E.",20,165675
2019,Lampung,4025876,"H. OLFI ANWARI, S.E.",21,40250
2019,Lampung,4025876,TATANG SUMANTRI,22,35321
2019,Lampung,4025876,TAUFIK HIDAYAT,23,170193
2019,Lampung,4025876,"UMAR SYAH HS, S.I.P.",24,40763
2019,Lampung,4025876,"YANTI, S.I.P.",25,31573
2019,Kepulauan Bangka Belitung,659134,"ADE SUMIATI, S.IP",1,19706
2019,Kepulauan Bangka Belitung,659134,"Drs. H. A. HUDARNI RANI, SH",2,69621
2019,Kepulauan Bangka Belitung,659134,ALEXANDER FRANSISCUS,3,71588
2019,Kepulauan Bangka Belitung,659134,ANDRI,4,24335
2019,Kepulauan Bangka Belitung,659134,"BAHAR BUASAN, ST., M.S.M., M.Sc",5,48309
2019,Kepulauan Bangka Belitung,659134,Ir. H. DARMANSYAH HUSEN,6,102752
2019,Kepulauan Bangka Belitung,659134,"EKA MULYA PUTRA, SE., M.Si",7,24611
2019,Kepulauan Bangka Belitung,659134,"Ir. H. ERNAWAN REBUIN, M.M ",8,14823
2019,Kepulauan Bangka Belitung,659134,"HERRY ERFIAN, ST",9,57331
2019,Kepulauan Bangka Belitung,659134,"Hj. NOORHARI ASTUTI , S.Sos",10,56003
2019,Kepulauan Bangka Belitung,659134,Drs. SAIDI KM,11,14548
2019,Kepulauan Bangka Belitung,659134,"SUHARTO, S.IP., M.Si",12,19982
2019,Kepulauan Bangka Belitung,659134,"Dr. H. ZAIDAN, SH., S.Ag., M.Hum ",13,19440
2019,Kepulauan Bangka Belitung,659134,"Ust. H. ZUHRI M. SYAZALI, Lc.MA",14,84535
2019,Kepulauan Bangka Belitung,659134,HAMZAH,19,31550
2024,Aceh,2942946,ABDUL HADI BANG JONI,1,86406
2024,Aceh,2942946,Tgk. AHMADA,2,175185
2024,Aceh,2942946,"H. AKHYAR KAMIL, S.H.",3,119252
2024,Aceh,2942946,"Dr. H. A. MUFAKHIR MUHAMMAD, M.A.",4,42000
2024,Aceh,2942946,"AZHARI CAGE, S.IP",5,120706
2024,Aceh,2942946,DARVATI A. GANI,6,123388
2024,Aceh,2942946,"DEDI SUMARDI NURDIN, A.Md.Kep., S.K.M., M.M.",7,26475
2024,Aceh,2942946,"DEDY MULYADI SELIAN, S.T.",8,40453
2024,Aceh,2942946,H. FIRMANDEZ,9,13550
2024,Aceh,2942946,"dr. IRSALINA HUSNA AZWIR, S.H., Sp.DV., CPM",10,33482
2024,Aceh,2942946,"M. ADAM, S.Pd.SD.",11,13136
2024,Aceh,2942946,"M. AMIN SAID. S.H., M.Hum.",12,10346
2024,Aceh,2942946,"H. M. RADHIL RAHMI, LC., M.Ag.",13,96363
2024,Aceh,2942946,"M. FAKHRUDDIN, S.T.",14,20602
2024,Aceh,2942946,"MIZAR LIYANDA, S.TP.. M.P.",15,56502
2024,Aceh,2942946,"Dr. H. MOHD. ILYAS, S.E.. M.M",16,10014
2024,Aceh,2942946,"Dr. MULIA RAHMAN, S.Pd.I., M.A.",17,24232
2024,Aceh,2942946,M. ZULMI. S.E.,18,15989
2024,Aceh,2942946,NAZAR APACHE,19,46237
2024,Aceh,2942946,NAZIR ADAM. S.E.. M.M.,20,18164
2024,Aceh,2942946,"RAHMAD MAULIZAR, S.AN",21,95032
2024,Aceh,2942946,RAHMAT RAZI AULIA (MC RAZI),22,48762
2024,Aceh,2942946,"Dr. RAIHANAH, M.Si.",23,8223
2024,Aceh,2942946,"Ir. RAZALI AR, M.SI.",24,10408
2024,Aceh,2942946,"SAFIR (FIRSA AGAMI, S.H",25,23514
2024,Aceh,2942946,"Drs. SAHIDAL KASTRI, M.Pd",26,38739
2024,Aceh,2942946,"H. SAYED MUHAMMAD MULIADY, S.H.",27,47049
2024,Aceh,2942946,SOFYAN ARDI,28,69573
2024,Aceh,2942946,"H. SUDIRMAN HAJI UMA, S. SoS.",29,812344
2024,Aceh,2942946,"ZULFIKAR, S.E",30,0
2024,Bali,2483353,AGUNG BAGUS ARSADHANA LINGGIH,1,113367
2024,Bali,2483353,AINUN NI'AM,2,54241
2024,Bali,2483353,"H. BAMBANG SANTOSO, M.A.",3,131876
2024,Bali,2483353,Dr. GEDE SUARDANA,4,50619
2024,Bali,2483353,"Dr. IDA BAGUS RAI DHARMAWIJAYA MANTRA, S.E., M.Si.",5,494698
2024,Bali,2483353,"I GUSTI AGUNG NGURAH SUDARSANA, S.H., M.H.",6,37985
2024,Bali,2483353,"I KETUT HARI SUYASA, S.E.",7,62196
2024,Bali,2483353,"L KET UT WISNA, S.T., M.M.",8,143027
2024,Bali,2483353,I KOMANG MERTA JIWA,9,363440
2024,Bali,2483353,I MADE KERTA SUWIRYA,10,63354
2024,Bali,2483353,"I WAYAN GEREDEG, S.H.",11,144346
